Time (s),Current (A),Voltage (V),Torque (Nm),RPM
119.9694777,0.63,24.76,0.4,31
120.0028,0.63,24.76,0.4,31
120.0361111,0.63,24.76,0.4,31
120.0694444,0.63,24.76,0.4,31
120.1027777,0.63,24.76,0.4,31
120.1361222,0.63,24.76,0.4,31
120.1694111,0.63,24.76,0.4,31
120.2027444,0.63,24.76,0.4,31
120.2361,0.63,24.76,0.4,31
120.2694111,0.63,24.76,0.4,31
120.3028222,0.63,24.76,0.4,31
120.3360444,0.63,24.76,0.4,31
120.3693888,0.63,24.76,0.4,33
120.4026888,0.63,24.76,0.4,33
120.4360444,0.63,24.76,0.4,33
120.4693777,0.63,24.76,0.4,33
120.5026666,0.63,24.76,0.4,33
120.5360333,0.63,24.76,0.4,33
120.5693222,0.63,24.76,0.4,33
120.6026444,0.63,24.76,0.4,33
120.6359666,0.63,24.76,0.4,33
120.6693,0.63,24.76,0.4,33
120.7026222,0.63,24.76,0.4,33
120.7359666,0.63,24.76,0.4,33
120.7692777,0.63,24.76,0.4,33
120.8026111,0.63,24.76,0.4,33
120.8359222,0.63,24.76,0.4,33
120.8692444,0.63,24.76,0.4,33
120.9025666,0.63,24.76,0.4,33
120.9359666,0.63,24.76,0.4,33
120.9692333,0.63,24.76,0.4,33
121.0025555,0.63,24.76,0.4,33
121.0358666,0.6,24.76,0.4,33
121.0692111,0.6,24.76,0.4,33
121.1025111,0.6,24.76,0.4,33
121.1358555,0.6,24.76,0.4,33
121.1691777,0.6,24.76,0.4,33
121.2024888,0.6,24.76,0.4,33
121.2358555,0.6,24.76,0.4,33
121.2691444,0.6,24.76,0.4,33
121.3024666,0.6,24.76,0.4,31
121.3358222,0.6,24.76,0.4,31
121.3691222,0.6,24.76,0.4,31
121.4024444,0.6,24.76,0.4,31
121.4358222,0.6,24.76,0.4,31
121.4690777,0.6,24.76,0.4,31
121.5024111,0.6,24.76,0.4,31
121.5357666,0.6,24.78,0.4,31
121.5690666,0.6,24.78,0.4,31
121.6023777,0.6,24.75,0.4,31
121.6359333,0.6,24.75,0.4,31
121.6690333,0.6,24.75,0.4,31
121.7026444,0.6,24.75,0.4,31
121.7357,0.6,24.75,0.4,31
121.7690222,0.6,24.75,0.4,31
121.8023555,0.6,24.75,0.4,31
121.8356888,0.6,24.75,0.4,31
121.869,0.6,24.75,0.4,31
121.9023222,0.6,24.75,0.4,31
121.9356444,0.6,24.75,0.4,31
121.9690222,0.6,24.78,0.4,31
122.0024555,0.6,24.78,0.4,31
122.0356777,0.6,24.76,0.4,31
122.0689444,0.6,24.76,0.4,31
122.1023,0.6,24.76,0.4,31
122.1356,0.6,24.76,0.4,31
122.1689111,0.6,24.76,0.4,31
122.2022444,0.6,24.76,0.4,31
122.2358111,0.6,24.76,0.4,31
122.2689444,0.6,24.76,0.4,31
122.3022222,0.6,24.76,0.4,31
122.3355555,0.6,24.76,0.4,31
122.3688666,0.6,24.76,0.4,31
122.4022,0.6,24.76,0.4,32
122.4355222,0.6,24.76,0.4,32
122.4688333,0.5,24.76,0.4,32
122.5021777,0.5,24.76,0.4,32
122.5354888,0.53,24.76,0.4,32
122.5688222,0.63,24.76,0.4,32
122.6021555,0.63,24.76,0.4,32
122.6354555,0.63,24.76,0.4,32
122.6687777,0.63,24.76,0.4,32
122.7021111,0.63,24.76,0.4,32
122.7354444,0.63,24.76,0.4,32
122.7688,0.63,24.76,0.4,32
122.8021,0.63,24.76,0.4,32
122.8354555,0.63,24.76,0.4,32
122.8687333,0.63,24.76,0.4,32
122.9020666,0.63,24.76,0.4,32
122.9353888,0.63,24.76,0.4,32
122.9687111,0.63,24.76,0.4,32
123.0020777,0.63,24.76,0.4,32
123.0354888,0.63,24.76,0.4,32
123.0686888,0.63,24.76,0.4,32
123.1020111,0.63,24.76,0.4,32
123.1354333,0.63,24.76,0.4,32
123.1686555,0.63,24.76,0.4,32
123.2019888,0.63,24.76,0.4,32
123.2353222,0.63,24.76,0.4,32
123.2686333,0.63,24.76,0.4,32
123.3019555,0.63,24.76,0.4,32
123.3353333,0.63,24.76,0.4,30
123.3686111,0.63,24.76,0.4,30
123.4019444,0.63,24.76,0.4,30
123.4352777,0.63,24.76,0.4,30
123.4685777,0.63,24.76,0.4,30
123.5019,0.63,24.76,0.4,30
123.5352777,0.63,24.76,0.4,30
123.5685555,0.63,24.76,0.4,30
123.6018777,0.63,24.76,0.4,30
123.6352111,0.63,24.76,0.4,30
123.6685333,0.63,24.76,0.4,30
123.7018666,0.63,24.76,0.4,30
123.7351777,0.63,24.76,0.4,30
123.7685222,0.63,24.76,0.4,30
123.8018555,0.63,24.76,0.4,30
123.8351666,0.63,24.76,0.4,30
123.8684888,0.63,24.76,0.4,30
123.9018111,0.61,24.76,0.4,30
123.9351333,0.611,24.76,0.4,30
123.9684555,0.611,24.76,0.4,30
124.0017777,0.611,24.76,0.4,30
124.0351111,0.611,24.76,0.4,30
124.0684333,0.611,24.76,0.4,30
124.1017555,0.611,24.76,0.4,30
124.1351222,0.611,24.76,0.4,30
124.1684222,0.611,24.76,0.4,30
124.2017333,0.611,24.76,0.4,30
124.2350555,0.611,24.76,0.4,30
124.2684111,0.611,24.78,0.4,30
124.3017111,0.51,24.78,0.4,30
124.3350888,0.51,24.75,0.4,30
124.3683555,0.55,24.75,0.4,31
124.4016777,0.55,24.75,0.4,31
124.435,0.55,24.75,0.4,31
124.4683333,0.55,24.75,0.4,31
124.5016666,0.55,24.75,0.4,31
124.5349888,0.55,24.75,0.4,31
124.5683,0.55,24.75,0.4,31
124.6016444,0.55,24.75,0.4,31
124.6349444,0.55,24.75,0.4,31
124.6682888,0.55,24.75,0.4,31
124.7016,0.55,24.75,0.4,31
124.7349333,0.55,24.75,0.4,31
124.7683444,0.55,24.75,0.4,31
124.8015888,0.55,24.75,0.4,31
124.8349,0.55,24.75,0.4,31
124.8682555,0.55,24.75,0.4,31
124.9015777,0.55,24.75,0.4,31
124.9348777,0.55,24.75,0.4,31
124.9683111,0.55,24.75,0.4,31
125.0015444,0.55,24.75,0.4,31
125.0348555,0.55,24.75,0.4,31
125.0681666,0.63,24.75,0.4,31
125.1014888,0.63,24.75,0.4,31
125.1349777,0.63,24.75,0.4,31
125.1681444,0.63,24.78,0.4,31
125.2014888,0.63,24.76,0.4,31
125.2348111,0.63,24.76,0.4,31
125.2681333,0.63,24.76,0.4,31
125.3014555,0.53,24.76,0.4,31
125.3347666,0.53,24.76,0.4,31
125.3681,0.63,24.76,0.4,31
125.4014222,0.63,24.76,0.4,30
125.4347444,0.63,24.76,0.4,30
125.4680777,0.63,24.76,0.4,30
125.5014,0.63,24.76,0.4,30
125.5347222,0.63,24.76,0.4,30
125.5680888,0.63,24.78,0.4,30
125.6013777,0.63,24.78,0.4,30
125.6347,0.63,24.78,0.4,30
125.6680555,0.63,24.75,0.4,30
125.7013444,0.63,24.75,0.4,30
125.7346777,0.63,24.75,0.4,30
125.768,0.63,24.75,0.4,30
125.8013222,0.63,24.75,0.4,30
125.8346444,0.63,24.75,0.4,30
125.8679666,0.63,24.75,0.4,30
125.9013111,0.63,24.75,0.4,30
125.9346222,0.63,24.75,0.4,30
125.9679333,0.63,24.75,0.4,30
126.0012777,0.63,24.75,0.4,30
126.0345888,0.63,24.75,0.4,30
126.0679333,0.63,24.75,0.4,30
126.1013888,0.63,24.78,0.4,30
126.1345666,0.63,24.76,0.4,30
126.1679,0.63,24.76,0.4,30
126.2012222,0.63,24.76,0.4,30
126.2345444,0.63,24.76,0.4,30
126.2678555,0.63,24.76,0.4,30
126.3013111,0.63,24.76,0.4,30
126.3345222,0.63,24.76,0.4,30
126.3679111,0.63,24.76,0.4,30
126.4011777,0.63,24.76,0.4,31
126.4344888,0.63,24.76,0.4,31
126.4678444,0.63,24.76,0.4,31
126.5011555,0.63,24.76,0.4,31
126.5344666,0.63,24.76,0.4,31
126.5678,0.63,24.76,0.4,31
126.6011222,0.63,24.76,0.4,31
126.6344555,0.63,24.76,0.4,31
126.6677666,0.63,24.76,0.4,31
126.7010888,0.63,24.76,0.4,31
126.7344222,0.63,24.76,0.4,31
126.7677444,0.63,24.76,0.4,31
126.8010666,0.63,24.76,0.4,31
126.8344111,0.63,24.76,0.4,31
126.8677222,0.63,24.76,0.4,31
126.9010666,0.63,24.76,0.4,31
126.9343555,0.63,24.76,0.4,31
126.9677,0.63,24.76,0.4,31
127.0010222,0.63,24.76,0.4,31
127.0343444,0.63,24.78,0.4,31
127.0677111,0.63,24.78,0.4,31
127.1010222,0.63,24.75,0.4,31
127.1343222,0.63,24.75,0.4,31
127.1676444,0.63,24.75,0.4,31
127.2009555,0.63,24.75,0.4,31
127.2343777,0.63,24.75,0.4,31
127.2676222,0.63,24.75,0.4,31
127.3009333,0.63,24.75,0.4,29
127.3342555,0.63,24.75,0.4,29
127.3675888,0.63,24.75,0.4,29
127.4009111,0.63,24.75,0.4,29
127.4342444,0.63,24.75,0.4,29
127.4675666,0.63,24.75,0.4,29
127.5008888,0.63,24.75,0.4,29
127.5342333,0.63,24.75,0.4,29
127.5675555,0.63,24.75,0.4,29
127.6008666,0.63,24.75,0.4,29
127.6341888,0.63,24.75,0.4,29
127.6675111,0.63,24.75,0.4,29
127.7008555,0.63,24.75,0.4,29
127.7341777,0.63,24.75,0.4,29
127.7674888,0.63,24.75,0.4,29
127.8008333,0.63,24.75,0.4,29
127.8341444,0.63,24.75,0.4,29
127.8675111,0.63,24.75,0.4,29
127.9007888,0.63,24.75,0.4,29
127.9341111,0.63,24.75,0.4,29
127.9674333,0.63,24.75,0.4,29
128.0007666,0.63,24.75,0.4,29
128.0340888,0.63,24.75,0.4,29
128.0675111,0.63,24.75,0.4,29
128.1007444,0.63,24.75,0.4,29
128.1340666,0.63,24.75,0.4,29
128.1674222,0.63,24.75,0.4,29
128.2007111,0.63,24.75,0.4,29
128.2341555,0.63,24.75,0.4,29
128.2674666,0.63,24.75,0.4,29
128.3006777,0.63,24.75,0.4,29
128.334,0.63,24.75,0.4,29
128.3674,0.63,24.75,0.4,29
128.4007777,0.63,24.75,0.4,30
128.4339888,0.63,24.75,0.4,30
128.4673111,0.63,24.75,0.4,30
128.5006333,0.63,24.75,0.4,30
128.5339555,0.63,24.75,0.4,30
128.5673444,0.63,24.75,0.4,30
128.6006222,0.63,24.75,0.4,30
128.6339333,0.63,24.75,0.4,30
128.6672777,0.63,24.75,0.4,30
128.7007333,0.63,24.75,0.4,30
128.7339111,0.63,24.75,0.4,30
128.7673333,0.63,24.75,0.4,30
128.8005888,0.63,24.75,0.4,30
128.8338777,0.63,24.75,0.4,30
128.8673555,0.63,24.75,0.4,30
128.9005333,0.63,24.75,0.4,30
128.9338666,0.63,24.75,0.4,30
128.9672,0.63,24.75,0.4,30
129.0005,0.63,24.75,0.4,30
129.0338777,0.63,24.75,0.4,30
129.0671666,0.63,24.75,0.4,30
129.1004777,0.63,24.75,0.4,30
129.1338333,0.63,24.75,0.4,30
129.1671333,0.63,24.75,0.4,30
129.2004888,0.63,24.75,0.4,30
129.2337888,0.63,24.75,0.4,30
129.2671111,0.63,24.75,0.4,30
129.3004333,0.63,24.79,0.4,30
129.3337555,0.63,24.79,0.4,29
129.3670888,0.63,24.79,0.4,29
129.4004,0.63,24.79,0.4,29
129.4337333,0.63,24.79,0.4,29
129.4670888,0.63,24.79,0.4,29
129.5003777,0.63,24.79,0.4,29
129.5337888,0.63,24.79,0.4,29
129.5670333,0.63,24.79,0.4,29
129.6003555,0.6205,24.79,0.4,29
129.6336777,0.611,24.79,0.4,29
129.6670111,0.611,24.79,0.4,29
129.7003333,0.611,24.79,0.4,29
129.7336555,0.611,24.75,0.4,29
129.7669888,0.611,24.75,0.4,29
129.8003111,0.611,24.75,0.4,29
129.8336333,0.611,24.79,0.4,29
129.8669555,0.611,24.79,0.4,29
129.9002777,0.611,24.75,0.4,29
129.9335888,0.611,24.75,0.4,29
129.9669333,0.611,24.75,0.4,29
130.0002555,0.611,24.75,0.4,29
130.0335777,0.611,24.75,0.4,29
130.0669111,0.611,24.75,0.4,29
130.1002555,0.611,24.75,0.4,29
130.1335555,0.611,24.75,0.4,29
130.1668888,0.611,24.75,0.4,29
130.2002,0.611,24.75,0.4,29
130.2335222,0.611,24.75,0.4,29
130.2668555,0.611,24.75,0.4,29
130.3001777,0.611,24.75,0.4,30
130.3335111,0.611,24.75,0.4,30
130.3668333,0.611,24.75,0.4,30
130.4002222,0.64,24.75,0.4,30
130.4334888,0.64,24.75,0.4,30
130.4668,0.64,24.75,0.4,30
130.5001444,0.64,24.75,0.4,30
130.5334555,0.64,24.75,0.4,30
130.5667888,0.64,24.75,0.4,30
130.6001,0.64,24.75,0.4,30
130.6334444,0.64,24.75,0.4,30
130.6667555,0.64,24.75,0.4,30
130.7001,0.64,24.75,0.4,30
130.7334,0.64,24.75,0.4,30
130.7667222,0.64,24.75,0.4,30
130.8000666,0.62,24.75,0.4,30
130.8333777,0.615,24.75,0.4,30
130.8667,0.615,24.75,0.4,30
130.9000666,0.63,24.75,0.4,30
130.9333666,0.63,24.75,0.4,30
130.9666666,0.63,24.75,0.4,30
131,0.63,24.75,0.4,30
131.0333111,0.63,24.75,0.4,30
131.0666444,0.63,24.75,0.4,30
131.0999555,0.63,24.75,0.4,30
131.1333,0.63,24.75,0.4,30
131.1666333,0.63,24.75,0.4,30
131.1999444,0.63,24.75,0.4,30
131.2332777,0.63,24.75,0.4,30
131.2666,0.63,24.75,0.4,30
131.2999222,0.63,24.75,0.4,30
131.3332444,0.63,24.75,0.4,30
131.3665777,0.63,24.75,0.4,30
131.3999777,0.63,24.75,0.4,28
131.4332222,0.63,24.75,0.4,28
131.4665444,0.63,24.75,0.4,28
131.4998777,0.63,24.75,0.4,28
131.5332,0.63,24.75,0.4,28
131.5665222,0.63,24.75,0.4,28
131.5998555,0.63,24.75,0.4,28
131.6331777,0.63,24.75,0.4,28
131.6665,0.63,24.75,0.4,28
131.6998222,0.63,24.75,0.4,28
131.7331444,0.63,24.75,0.4,28
131.7664777,0.63,24.75,0.4,28
131.7998,0.63,24.75,0.4,28
131.8331222,0.63,24.75,0.4,28
131.8664555,0.63,24.75,0.4,28
131.8997777,0.63,24.75,0.4,28
131.9331,0.63,24.75,0.4,28
131.9664333,0.63,24.75,0.4,28
131.9997555,0.63,24.75,0.4,28
132.0330666,0.62,24.75,0.4,28
132.0665888,0.62,24.75,0.4,28
132.0997222,0.62,24.75,0.4,28
132.1330555,0.63,24.75,0.4,28
132.1664555,0.62,24.75,0.4,28
132.1997,0.62,24.75,0.4,28
132.2330222,0.62,24.75,0.4,28
132.2663444,0.62,24.75,0.4,28
132.2996666,0.62,24.75,0.4,28
132.3329888,0.62,24.75,0.4,28
132.3663222,0.62,24.75,0.4,30
132.3996444,0.62,24.75,0.4,30
132.433,0.62,24.75,0.4,30
132.4663,0.62,24.75,0.4,30
132.4996222,0.62,24.75,0.4,30
132.5329555,0.62,24.75,0.4,30
132.5662666,0.62,24.75,0.4,30
132.5995888,0.62,24.75,0.4,30
132.6329222,0.63,24.75,0.4,30
132.6665444,0.63,24.75,0.4,30
132.6995666,0.63,24.75,0.4,30
132.7328888,0.63,24.75,0.4,30
132.7662222,0.62,24.75,0.4,30
132.7995666,0.62,24.75,0.4,30
132.8328666,0.62,24.75,0.4,30
132.8661888,0.62,24.75,0.4,30
132.8995222,0.62,24.75,0.4,30
132.9328777,0.53,24.75,0.4,30
132.9663666,0.53,24.75,0.4,30
132.9995111,0.63,24.75,0.4,30
133.0328222,0.63,24.75,0.4,30
133.0661444,0.63,24.75,0.4,30
133.0994666,0.63,24.75,0.4,30
133.1327888,0.63,24.75,0.4,30
133.1661555,0.6,24.75,0.4,30
133.1994666,0.6,24.75,0.4,30
133.2327666,0.6,24.75,0.4,30
133.2661,0.63,24.75,0.4,30
133.2994222,0.63,24.75,0.4,21
133.3327666,0.63,24.75,0.4,27
133.3660777,0.63,24.75,0.4,27
133.3993888,0.63,24.75,0.4,27
133.4327222,0.63,24.75,0.4,27
133.4660444,0.63,24.75,0.4,27
133.4993888,0.63,24.75,0.4,27
133.5327,0.63,24.75,0.4,27
133.5660222,0.63,24.75,0.4,27
133.5993222,0.63,24.75,0.4,27
133.6326666,0.63,24.75,0.4,27
133.6659888,0.63,24.75,0.4,27
133.6993111,0.63,24.75,0.4,27
133.7326333,0.63,24.75,0.4,27
133.7659666,0.63,24.75,0.4,27
133.7993666,0.63,24.75,0.4,27
133.8326111,0.63,24.75,0.4,27
133.8659444,0.63,24.75,0.4,27
133.8992888,0.63,24.75,0.4,27
133.9325888,0.63,24.75,0.4,27
133.9659333,0.63,24.75,0.4,27
133.9993222,0.63,24.75,0.4,27
134.0325666,0.63,24.75,0.4,27
134.0658888,0.63,24.75,0.4,27
134.0992111,0.63,24.75,0.4,27
134.1325444,0.63,24.75,0.4,27
134.1658555,0.63,24.75,0.4,27
134.1992,0.63,24.75,0.4,27
134.2325444,0.63,24.75,0.4,27
134.2658333,0.63,24.75,0.4,21
134.2991555,0.63,24.75,0.4,27
134.3324888,0.63,24.75,0.4,21
134.3658222,0.53,24.75,0.4,21
134.3991444,0.53,24.73,0.4,29
134.4324666,0.53,24.73,0.4,29
134.4657777,0.53,24.73,0.4,29
134.4991111,0.53,24.73,0.4,29
134.5324444,0.53,24.73,0.4,29
134.5661,0.53,24.73,0.4,29
134.5990888,0.53,24.73,0.4,29
134.6324222,0.53,24.73,0.4,29
134.6657222,0.53,24.73,0.4,29
134.6990444,0.53,24.73,0.4,29
134.7324,0.63,24.73,0.4,29
134.7657111,0.63,24.79,0.4,29
134.7990555,0.63,24.79,0.4,29
134.8323777,0.63,24.79,0.4,29
134.8656777,0.63,24.79,0.4,29
134.8990111,0.63,24.79,0.4,29
134.9323333,0.6,24.79,0.4,29
134.9656555,0.6,24.79,0.4,29
134.9989777,0.63,24.79,0.4,29
135.0323111,0.6,24.79,0.4,29
135.0656444,0.63,24.79,0.4,29
135.0989444,0.63,24.79,0.4,29
135.1322666,0.63,24.75,0.4,29
135.1656,0.63,24.75,0.4,29
135.1989555,0.63,24.75,0.4,29
135.2322666,0.63,24.75,0.4,29
135.2655777,0.63,24.75,0.4,29
135.2989,0.63,24.79,0.4,29
135.3322444,0.63,24.79,0.4,29
135.3655555,0.63,24.73,0.4,21
135.3988888,0.63,24.73,0.4,21
135.4322111,0.63,24.73,0.4,27
135.4655444,0.63,24.73,0.4,27
135.4988555,0.63,24.73,0.4,27
135.5321777,0.63,24.73,0.4,27
135.5655111,0.63,24.73,0.4,27
135.5988555,0.63,24.73,0.4,27
135.6321555,0.63,24.73,0.4,27
135.6655222,0.63,24.73,0.4,27
135.6988111,0.63,24.73,0.4,27
135.7321222,0.63,24.73,0.4,27
135.7654444,0.63,24.79,0.4,27
135.7987777,0.63,24.79,0.4,27
135.8321,0.63,24.75,0.4,27
135.8654666,0.63,24.75,0.4,27
135.8987555,0.63,24.75,0.4,27
135.9321,0.63,24.75,0.4,27
135.9654111,0.63,24.75,0.4,27
135.9987333,0.63,24.75,0.4,27
136.0320555,0.63,24.75,0.4,27
136.0653777,0.63,24.75,0.4,27
136.0987222,0.63,24.75,0.4,27
136.1320333,0.63,24.75,0.4,27
136.1653666,0.63,24.75,0.4,27
136.1986666,0.53,24.75,0.4,27
136.2319888,0.53,24.75,0.4,27
136.2653555,0.611,24.75,0.4,27
136.2986555,0.611,24.75,0.4,29
136.3319777,0.611,24.75,0.4,29
136.3653,0.611,24.75,0.4,29
136.3986222,0.611,24.75,0.4,29
136.4319555,0.611,24.75,0.4,29
136.4652666,0.611,24.75,0.4,29
136.4986111,0.611,24.79,0.4,29
136.5319222,0.611,24.79,0.4,29
136.5652444,0.611,24.79,0.4,29
136.5985888,0.611,24.79,0.4,29
136.6319,0.611,24.79,0.4,29
136.6652333,0.611,24.79,0.4,29
136.6985333,0.55,24.79,0.4,29
136.7319333,0.5,24.79,0.4,29
136.7652,0.5,24.79,0.4,29
136.7985555,0.55,24.79,0.4,29
136.8318555,0.55,24.79,0.4,29
136.8651666,0.55,24.79,0.4,29
136.8985,0.55,24.79,0.4,29
136.9318222,0.55,24.79,0.4,29
136.9651444,0.55,24.79,0.4,29
136.9984777,0.55,24.75,0.4,29
137.0318111,0.55,24.75,0.4,29
137.0651222,0.55,24.75,0.4,29
137.0984555,0.55,24.75,0.4,29
137.1317777,0.55,24.79,0.4,29
137.1651,0.55,24.793,0.4,29
137.1984222,0.55,24.73,0.4,29
137.2317444,0.63,24.73,0.4,29
137.2651222,0.63,24.73,0.4,29
137.2984,0.63,24.73,0.4,29
137.3317222,0.63,24.73,0.4,29
137.3650444,0.63,24.73,0.4,29
137.3983666,0.63,24.73,0.4,27
137.4317222,0.63,24.73,0.4,27
137.4650222,0.63,24.73,0.4,27
137.4983666,0.63,24.73,0.4,27
137.5316777,0.63,24.73,0.4,27
137.565,0.63,24.79,0.4,27
137.5983222,0.63,24.79,0.4,27
137.6316444,0.63,24.79,0.4,27
137.665,0.63,24.79,0.4,27
137.6983,0.63,24.79,0.4,27
137.7316555,0.63,24.79,0.4,27
137.7649444,0.63,24.79,0.4,27
137.7982666,0.63,24.75,0.4,27
137.8316,0.63,24.75,0.4,27
137.8649222,0.63,24.75,0.4,27
137.8982666,0.63,24.75,0.4,27
137.9315777,0.63,24.75,0.4,27
137.9648888,0.63,24.75,0.4,27
137.9982222,0.63,24.75,0.4,27
138.0316,0.63,24.75,0.4,27
138.0648666,0.63,24.75,0.4,27
138.0982,0.63,24.75,0.4,27
138.1315555,0.63,24.75,0.4,27
138.1648444,0.63,24.75,0.4,27
138.1982,0.63,24.75,0.4,27
138.2314888,0.63,24.75,0.4,27
138.2648222,0.63,24.75,0.4,27
138.2981666,0.63,24.75,0.4,27
138.3314888,0.63,24.75,0.4,28
138.3648111,0.63,24.75,0.4,28
138.3981222,0.63,24.75,0.4,28
138.4314444,0.63,24.75,0.4,28
138.4647666,0.63,24.75,0.4,28
138.4981,0.63,24.75,0.4,28
138.5314222,0.63,24.75,0.4,28
138.5647333,0.63,24.79,0.4,28
138.5980666,0.63,24.79,0.4,28
138.6313888,0.63,24.73,0.4,28
138.6647222,0.63,24.73,0.4,28
138.6980444,0.63,24.73,0.4,28
138.7313666,0.63,24.73,0.4,28
138.7646888,0.63,24.73,0.4,28
138.7980333,0.63,24.73,0.4,28
138.8313444,0.63,24.73,0.4,28
138.8647777,0.63,24.73,0.4,28
138.898,0.63,24.73,0.4,28
138.9313222,0.63,24.73,0.4,28
138.9646444,0.63,24.73,0.4,28
138.9979666,0.63,24.73,0.4,28
139.0313777,0.63,24.73,0.4,28
139.0646111,0.63,24.73,0.4,28
139.0979333,0.63,24.73,0.4,28
139.1312888,0.62,24.73,0.4,28
139.1645888,0.62,24.73,0.4,28
139.1979111,0.62,24.73,0.4,28
139.2314333,0.62,24.73,0.4,28
139.2645666,0.62,24.73,0.4,28
139.2978888,0.62,24.73,0.4,27
139.3312222,0.62,24.73,0.4,27
139.3645444,0.62,24.73,0.4,27
139.3978888,0.62,24.73,0.4,27
139.4312111,0.62,24.73,0.4,27
139.4645111,0.62,24.73,0.4,27
139.4978444,0.62,24.73,0.4,27
139.5311666,0.62,24.73,0.4,27
139.5645888,0.62,24.73,0.4,27
139.5978111,0.62,24.73,0.4,27
139.6311333,0.62,24.73,0.4,27
139.6645,0.62,24.73,0.4,27
139.6977888,0.62,24.73,0.4,27
139.7311777,0.625,24.73,0.4,27
139.7644555,0.63,24.73,0.4,27
139.7977666,0.63,24.73,0.4,27
139.8311111,0.63,24.73,0.4,27
139.8644111,0.63,24.73,0.4,27
139.8977333,0.63,24.73,0.4,27
139.9310555,0.63,24.73,0.4,27
139.9643777,0.63,24.73,0.4,27
139.9977111,0.63,24.79,0.4,27
140.0313,0.63,24.79,0.4,27
140.0643444,0.63,24.79,0.4,27
140.0976777,0.63,24.75,0.4,27
140.1310666,0.63,24.79,0.4,27
140.1643333,0.63,24.75,0.4,27
140.1976666,0.63,24.75,0.4,27
140.2309777,0.63,24.79,0.4,27
140.2643111,0.63,24.79,0.4,27
140.2976333,0.63,24.79,0.4,27
140.3309555,0.63,24.79,0.4,27
140.3643,0.63,24.79,0.4,27
140.3976222,0.53,24.79,0.4,27
140.4309333,0.5,24.73,0.4,27
140.4642555,0.6,24.73,0.4,27
140.4976,0.6,24.73,0.4,27
140.5309111,0.6,24.73,0.4,27
140.5642555,0.6,24.73,0.4,27
140.5975666,0.6,24.73,0.4,27
140.6308888,0.6,24.73,0.4,27
140.6642111,0.6,24.73,0.4,27
140.6975333,0.6,24.73,0.4,21
140.7308666,0.6,24.73,0.4,21
140.7641777,0.6,24.73,0.4,21
140.7975,0.6,24.73,0.4,21
140.8308333,0.6,24.73,0.4,21
140.8642333,0.6,24.73,0.4,21
140.8974777,0.6,24.73,0.4,27
140.9308777,0.6,24.73,0.4,27
140.9641333,0.6,24.73,0.4,27
140.9974666,0.6,24.73,0.4,27
141.0307777,0.6,24.73,0.4,27
141.0641111,0.62,24.73,0.4,27
141.0974333,0.62,24.73,0.4,27
141.1307555,0.62,24.73,0.4,27
141.1640888,0.62,24.73,0.4,27
141.1974222,0.62,24.73,0.4,27
141.2307555,0.62,24.73,0.4,27
141.2640555,0.62,24.73,0.4,27
141.2973888,0.62,24.73,0.4,27
141.3307333,0.62,24.73,0.4,27
141.3640222,0.62,24.73,0.4,27
141.3973777,0.62,24.73,0.4,27
141.4306777,0.62,24.73,0.4,27
141.4640333,0.63,24.73,0.4,27
141.4973222,0.63,24.73,0.4,27
141.5306666,0.63,24.73,0.4,27
141.5639777,0.63,24.73,0.4,27
141.5973,0.63,24.73,0.4,27
141.6306555,0.63,24.73,0.4,27
141.6639666,0.63,24.73,0.4,27
141.6973444,0.63,24.73,0.4,27
141.7306,0.63,24.73,0.4,27
141.7639333,0.63,24.73,0.4,27
141.7972555,0.63,24.73,0.4,27
141.8305777,0.63,24.73,0.4,27
141.8639,0.63,24.73,0.4,27
141.8972222,0.63,24.73,0.4,27
141.9306222,0.63,24.73,0.4,27
141.9638777,0.63,24.73,0.4,27
141.9972,0.63,24.73,0.4,27
142.0306666,0.63,24.73,0.4,27
142.0638555,0.63,24.73,0.4,27
142.0971888,0.63,24.73,0.4,27
142.1305444,0.63,24.73,0.4,27
142.1638222,0.63,24.73,0.4,27
142.1971555,0.63,24.73,0.4,27
142.2305777,0.63,24.73,0.4,27
142.2638,0.63,24.73,0.4,27
142.2971222,0.63,24.73,0.4,27
142.3305333,0.63,24.73,0.4,27
142.3637666,0.63,24.73,0.4,27
142.3970888,0.63,24.73,0.4,27
142.4305222,0.63,24.73,0.4,27
142.4637444,0.63,24.73,0.4,27
142.4970777,0.6,24.73,0.4,27
142.5305,0.6,24.73,0.4,27
142.5637333,0.6,24.73,0.4,27
142.5970888,0.62,24.73,0.4,27
142.6307222,0.62,24.73,0.4,27
142.6637,0.62,24.73,0.4,27
142.6970666,0.62,24.73,0.4,27
142.7303555,0.62,24.73,0.4,27
142.7636888,0.62,24.73,0.4,27
142.797,0.62,24.73,0.4,27
142.8306555,0.62,24.73,0.4,27
142.8636555,0.62,24.73,0.4,27
142.8969777,0.62,24.73,0.4,27
142.9302888,0.62,24.73,0.4,27
142.9636444,0.62,24.73,0.4,27
142.9969333,0.62,24.73,0.4,27
143.0303222,0.62,24.73,0.4,27
143.0635888,0.62,24.73,0.4,27
143.0974222,0.62,24.73,0.4,27
143.1302444,0.62,24.73,0.4,27
143.1636111,0.62,24.73,0.4,27
143.1968888,0.62,24.73,0.4,27
143.2302222,0.62,24.79,0.4,27
143.2635666,0.63,24.79,0.4,27
143.2970555,0.63,24.75,0.4,27
143.3302777,0.63,24.79,0.4,27
143.3635111,0.63,24.75,0.4,27
