Time (s),Current (A),Voltage (V),Torque (Nm),RPM
3.4991111,0.630000000000001,24.869,0.2,35
3.5327555,0.630000000000001,24.869,0.2,35
3.5657666,0.630000000000001,24.69,0.2,35
3.5990777,0.630000000000001,24.69,0.2,35
3.6324111,0.630000000000001,24.69,0.2,35
3.6657333,0.630000000000001,24.69,0.2,35
3.6990666,0.630000000000001,24.69,0.2,35
3.7323888,0.630000000000001,24.69,0.2,35
3.7657,0.630000000000001,24.69,0.2,35
3.7991111,0.630000000000001,24.69,0.2,35
3.8323555,0.630000000000001,24.69,0.2,35
3.8656777,0.630000000000001,24.69,0.2,35
3.8990111,0.630000000000001,24.69,0.2,35
3.9323333,0.630000000000001,24.89,0.2,35
3.9656777,0.630000000000001,24.89,0.2,35
3.9989888,0.630000000000001,24.89,0.2,35
4.0323222,0.630000000000001,24.89,0.2,35
4.0656333,0.630000000000001,24.7,0.2,35
4.0990222,0.630000000000001,24.729,0.2,35
4.1323888,0.630000000000001,24.77,0.2,35
4.1656111,0.630000000000001,24.729,0.2,35
4.1989333,0.630000000000001,24.79,0.2,35
4.2323222,0.630000000000001,24.77,0.2,35
4.2656,0.630000000000001,24.89,0.2,35
4.2989222,0.630000000000001,24.89,0.2,35
4.3322777,0.630000000000001,24.89,0.2,35
4.3655666,0.630000000000001,24.89,0.2,35
4.3990111,0.630000000000001,24.89,0.2,35
4.4322444,0.630000000000001,24.89,0.2,35
4.4656888,0.630000000000001,24.89,0.2,35
4.4988444,0.619999999999999,24.89,0.2,35
4.5321888,0.619999999999999,24.89,0.2,35
4.5655222,0.619999999999999,24.89,0.2,35
4.5988333,0.619999999999999,24.89,0.2,35
4.6321666,0.619999999999999,24.89,0.2,35
4.6654888,0.619999999999999,24.89,0.2,35
4.6988111,0.619999999999999,24.89,0.2,35
4.7321333,0.619999999999999,24.89,0.2,35
4.7654555,0.619999999999999,24.89,0.2,35
4.7987888,0.619999999999999,24.89,0.2,35
4.8321111,0.619999999999999,24.89,0.2,35
4.8654444,0.619999999999999,24.869,0.2,35
4.8987555,0.619999999999999,24.869,0.2,35
4.9321,0.619999999999999,24.869,0.2,35
4.9654111,0.630000000000001,24.869,0.2,35
4.9988111,0.630000000000001,24.869,0.2,35
5.0320555,0.630000000000001,24.869,0.2,35
5.0653777,0.630000000000001,24.869,0.2,35
5.0989333,0.630000000000001,24.869,0.2,35
5.1320666,0.630000000000001,24.869,0.2,35
5.1653666,0.630000000000001,24.869,0.2,35
5.1986888,0.630000000000001,24.869,0.2,35
5.2320111,0.630000000000001,24.69,0.2,35
5.2653444,0.630000000000001,24.69,0.2,35
5.2986666,0.630000000000001,24.869,0.2,35
5.3320333,0.630000000000001,24.89,0.2,35
5.3653222,0.630000000000001,24.869,0.2,35
5.3986333,0.630000000000001,24.869,0.2,35
5.4319666,0.630000000000001,24.869,0.2,35
5.4652888,0.630000000000001,24.869,0.2,35
5.4986,0.630000000000001,24.869,0.2,35
5.5321222,0.630000000000001,24.869,0.2,35
5.5653,0.630000000000001,24.869,0.2,35
5.5985777,0.630000000000001,24.69,0.2,35
5.6319,0.630000000000001,24.69,0.2,35
5.6652444,0.630000000000001,24.69,0.2,35
5.6985555,0.630000000000001,24.69,0.2,35
5.7318888,0.630000000000001,24.69,0.2,35
5.7652,0.630000000000001,24.69,0.2,35
5.7985333,0.630000000000001,24.69,0.2,35
5.8318555,0.630000000000001,24.69,0.2,35
5.8652222,0.630000000000001,24.69,0.2,35
5.8985111,0.6,24.69,0.2,35
5.9318333,0.609999999999999,24.69,0.2,35
5.9651555,0.609999999999999,24.69,0.2,35
5.9984888,0.609999999999999,24.69,0.2,35
6.0318,0.609999999999999,24.69,0.2,35
6.0652111,0.609999999999999,24.69,0.2,35
6.0985444,0.609999999999999,24.69,0.2,35
6.1317666,0.609999999999999,24.69,0.2,35
6.1651111,0.609999999999999,24.69,0.2,35
6.1984111,0.609999999999999,24.69,0.2,35
6.2317444,0.609999999999999,24.69,0.2,35
6.2650666,0.609999999999999,24.69,0.2,35
6.2984,0.609999999999999,24.69,0.2,35
6.3317222,0.640000000000001,24.69,0.2,35
6.3650555,0.640000000000001,24.69,0.2,35
6.3983888,0.640000000000001,24.69,0.2,33
6.4319222,0.640000000000001,24.69,0.2,33
6.4650111,0.640000000000001,24.69,0.2,33
6.4983666,0.640000000000001,24.69,0.2,33
6.5316888,0.640000000000001,24.69,0.2,33
6.5650444,0.640000000000001,24.69,0.2,33
6.5983222,0.640000000000001,24.69,0.2,33
6.6316555,0.640000000000001,24.69,0.2,33
6.6650111,0.640000000000001,24.69,0.2,33
6.6983,0.640000000000001,24.69,0.2,33
6.7316333,0.640000000000001,24.69,0.2,33
6.7649555,0.630000000000001,24.69,0.2,33
6.7982777,0.630000000000001,24.69,0.2,33
6.8316,0.630000000000001,24.69,0.2,33
6.8649222,0.630000000000001,24.69,0.2,35
6.8982555,0.630000000000001,24.69,0.2,35
6.9315777,0.630000000000001,24.69,0.2,35
6.9649,0.630000000000001,24.69,0.2,35
6.9982333,0.630000000000001,24.69,0.2,35
7.0315444,0.630000000000001,24.69,0.2,35
7.0648777,0.630000000000001,24.69,0.2,35
7.0982,0.630000000000001,24.69,0.2,35
7.1315444,0.630000000000001,24.69,0.2,35
7.1649444,0.630000000000001,24.69,0.2,35
7.1981666,0.630000000000001,24.69,0.2,35
7.2315555,0.630000000000001,24.69,0.2,35
7.2648333,0.630000000000001,24.69,0.2,35
7.2981444,0.630000000000001,24.69,0.2,35
7.3314888,0.630000000000001,24.69,0.2,35
7.3648,0.630000000000001,24.69,0.2,35
7.3981333,0.630000000000001,24.69,0.2,35
7.4314444,0.630000000000001,24.69,0.2,35
7.4647666,0.630000000000001,24.69,0.2,35
7.4980888,0.630000000000001,24.69,0.2,35
7.5314333,0.630000000000001,24.69,0.2,35
7.5647444,0.630000000000001,24.69,0.2,35
7.5980666,0.630000000000001,24.69,0.2,33
7.6314111,0.630000000000001,24.69,0.2,33
7.6647111,0.630000000000001,24.69,0.2,33
7.6980555,0.630000000000001,24.69,0.2,33
7.7313666,0.609999999999999,24.69,0.2,33
7.7647,0.609999999999999,24.69,0.2,33
7.7980222,0.609999999999999,24.69,0.2,33
7.8313555,0.609999999999999,24.69,0.2,33
7.8646777,0.609999999999999,24.69,0.2,33
7.898,0.609999999999999,24.69,0.2,33
7.9313222,0.609999999999999,24.69,0.2,33
7.9646444,0.609999999999999,24.69,0.2,33
7.9979666,0.609999999999999,24.69,0.2,33
8.0313111,0.609999999999999,24.69,0.2,33
8.0646222,0.609999999999999,24.7,0.2,33
8.0979555,0.67,24.89,0.2,33
8.1312777,0.630000000000001,24.729,0.2,33
8.1646222,0.630000000000001,24.79,0.2,33
8.1979222,0.630000000000001,24.729,0.2,33
8.2312555,0.630000000000001,24.79,0.2,33
8.2645777,0.630000000000001,24.79,0.2,33
8.2979222,0.630000000000001,24.7,0.2,33
8.3312333,0.630000000000001,24.78,0.2,33
8.3645555,0.630000000000001,24.77,0.2,33
8.3978666,0.630000000000001,24.78,0.2,33
8.4312,0.630000000000001,24.79,0.2,33
8.4645333,0.630000000000001,24.7,0.2,33
8.4978333,0.630000000000001,24.7,0.2,33
8.5311777,0.630000000000001,24.89,0.2,33
8.5645222,0.630000000000001,24.89,0.2,33
8.5978222,0.630000000000001,24.89,0.2,33
8.6311777,0.6,24.89,0.2,33
8.6644666,0.609999999999999,24.89,0.2,33
8.6978111,0.609999999999999,24.89,0.2,33
8.7311333,0.609999999999999,24.89,0.2,33
8.7644555,0.609999999999999,24.89,0.2,33
8.7977666,0.609999999999999,24.89,0.2,33
8.8311111,0.609999999999999,24.89,0.2,33
8.8644111,0.609999999999999,24.89,0.2,33
8.8977444,0.609999999999999,24.89,0.2,33
8.9310666,0.609999999999999,24.69,0.2,33
8.9644111,0.609999999999999,24.69,0.2,33
8.9977111,0.609999999999999,24.6,0.2,33
9.0310333,0.609999999999999,24.68,0.2,33
9.0643666,0.609999999999999,24.68,0.2,33
9.0976888,0.609999999999999,24.68,0.2,34
9.1310222,0.609999999999999,24.68,0.2,34
9.1643444,0.609999999999999,24.68,0.2,34
9.1976777,0.609999999999999,24.68,0.2,34
9.2309888,0.609999999999999,24.68,0.2,34
9.2643222,0.609999999999999,24.68,0.2,34
9.2976444,0.609999999999999,24.68,0.2,34
9.3309666,0.609999999999999,24.68,0.2,34
9.3644444,0.609999999999999,24.68,0.2,34
9.3977222,0.609999999999999,24.68,0.2,34
9.4309444,0.609999999999999,24.68,0.2,34
9.4642888,0.67,24.68,0.2,34
9.4975888,0.57,24.68,0.2,34
9.5309222,0.57,24.68,0.2,34
9.5643,0.57,24.68,0.2,34
9.5975666,0.57,24.68,0.2,34
9.6308888,0.57,24.68,0.2,34
9.6642333,0.57,24.68,0.2,34
9.6976222,0.57,24.68,0.2,34
9.7308666,0.57,24.68,0.2,34
9.7641888,0.619999999999999,24.68,0.2,34
9.7975111,0.619999999999999,24.68,0.2,34
9.8308444,0.619999999999999,24.68,0.2,34
9.8642444,0.619999999999999,24.68,0.2,34
9.8974888,0.67,24.68,0.2,34
9.9308222,0.619999999999999,24.69,0.2,34
9.9641333,0.619999999999999,24.69,0.2,34
9.9974555,0.619999999999999,24.69,0.2,34
10.0308,0.619999999999999,24.69,0.2,34
10.0641111,0.619999999999999,24.69,0.2,34
10.0974444,0.619999999999999,24.69,0.2,34
10.1307555,0.619999999999999,24.69,0.2,34
10.1640888,0.619999999999999,24.69,0.2,34
10.1974222,0.619999999999999,24.69,0.2,34
10.2307222,0.619999999999999,24.69,0.2,34
10.2640666,0.619999999999999,24.69,0.2,34
10.2973777,0.619999999999999,24.69,0.2,34
10.3307,0.619999999999999,24.69,0.2,34
10.3640333,0.6,24.69,0.2,34
10.3973555,0.609999999999999,24.69,0.2,34
10.4307,0.609999999999999,24.69,0.2,34
10.4640111,0.609999999999999,24.69,0.2,34
10.4973333,0.609999999999999,24.69,0.2,34
10.5306555,0.609999999999999,24.69,0.2,34
10.5639888,0.609999999999999,24.69,0.2,33
10.5973,0.609999999999999,24.69,0.2,33
10.6306555,0.609999999999999,24.69,0.2,33
10.6639555,0.609999999999999,24.69,0.2,33
10.6972777,0.609999999999999,24.69,0.2,33
10.7306222,0.609999999999999,24.69,0.2,33
10.7639333,0.609999999999999,24.69,0.2,33
10.7972555,0.609999999999999,24.69,0.2,33
10.8305888,0.619999999999999,24.69,0.2,33
10.8639,0.619999999999999,24.68,0.2,33
10.8973,0.619999999999999,24.68,0.2,33
10.9305666,0.619999999999999,24.68,0.2,33
10.9640111,0.619999999999999,24.68,0.2,33
10.9972,0.619999999999999,24.68,0.2,33
11.0305333,0.619999999999999,24.68,0.2,33
11.0638555,0.619999999999999,24.68,0.2,33
11.0971777,0.619999999999999,24.68,0.2,33
11.1305444,0.619999999999999,24.68,0.2,33
11.1638444,0.619999999999999,24.68,0.2,33
11.1972888,0.619999999999999,24.68,0.2,33
11.2304777,0.619999999999999,24.68,0.2,33
11.2638,0.6,24.69,0.2,33
11.2971666,0.68,24.69,0.2,33
11.3304555,0.68,24.69,0.2,33
11.3637777,0.68,24.69,0.2,33
11.3971111,0.68,24.69,0.2,33
11.4304333,0.68,24.69,0.2,33
11.4637555,0.68,24.69,0.2,33
11.4970777,0.68,24.69,0.2,33
11.5304666,0.68,24.69,0.2,33
11.5637222,0.68,24.69,0.2,33
11.5971,0.68,24.69,0.2,33
11.6303888,0.68,24.69,0.2,33
11.6637111,0.68,24.69,0.2,33
11.6970333,0.68,24.69,0.2,33
11.7303555,0.68,24.69,0.2,33
11.7636777,0.68,24.69,0.2,33
11.7970111,0.68,24.69,0.2,34
11.8303444,0.68,24.69,0.2,34
11.8636555,0.68,24.69,0.2,34
11.8969777,0.68,24.69,0.2,34
11.9303222,0.68,24.69,0.2,34
11.9636222,0.68,24.69,0.2,34
11.9969555,0.68,24.69,0.2,34
12.0303111,0.68,24.69,0.2,34
12.0636111,0.68,24.69,0.2,34
12.0969444,0.68,24.69,0.2,34
12.1302555,0.68,24.69,0.2,34
12.1635777,0.68,24.69,0.2,34
12.1969666,0.68,24.68,0.2,34
12.2302222,0.68,24.68,0.2,34
12.2635666,0.68,24.68,0.2,34
12.2968777,0.68,24.68,0.2,34
12.3302111,0.68,24.68,0.2,34
12.3635333,0.68,24.68,0.2,34
12.3968555,0.68,24.68,0.2,34
12.4302333,0.68,24.68,0.2,34
12.4635111,0.68,24.68,0.2,34
12.4968333,0.68,24.68,0.2,34
12.5301555,0.68,24.68,0.2,34
12.5634777,0.68,24.68,0.2,34
12.5968222,0.68,24.68,0.2,34
12.6301333,0.68,24.68,0.2,33
12.6634666,0.6,24.68,0.2,33
12.6967666,0.6,24.68,0.2,33
12.7302,0.609999999999999,24.68,0.2,33
12.7634222,0.609999999999999,24.68,0.2,33
12.7967444,0.609999999999999,24.68,0.2,33
12.8300555,0.609999999999999,24.68,0.2,33
12.8634666,0.609999999999999,24.68,0.2,33
12.8967555,0.609999999999999,24.68,0.2,33
12.9300444,0.609999999999999,24.68,0.2,33
12.9633777,0.609999999999999,24.68,0.2,33
12.9967111,0.609999999999999,24.68,0.2,33
13.0300222,0.609999999999999,24.68,0.2,33
13.0633777,0.67,24.68,0.2,33
13.0966666,0.67,24.68,0.2,33
13.1300555,0.57,24.68,0.2,33
13.1633666,0.57,24.68,0.2,33
13.1966555,0.57,24.68,0.2,33
13.2299777,0.57,24.68,0.2,33
13.2632888,0.57,24.68,0.2,33
13.2966222,0.57,24.68,0.2,33
13.3299444,0.57,24.68,0.2,33
13.3632777,0.57,24.68,0.2,33
13.3966,0.57,24.68,0.2,33
13.4299222,0.57,24.68,0.2,33
13.4632444,0.57,24.68,0.2,33
13.4965666,0.57,24.68,0.2,33
13.5299,0.67,24.68,0.2,33
13.5632222,0.67,24.69,0.2,33
13.5966,0.609999999999999,24.69,0.2,35
13.6298666,0.609999999999999,24.69,0.2,35
13.6632111,0.609999999999999,24.69,0.2,35
13.6965333,0.609999999999999,24.69,0.2,35
13.7298444,0.609999999999999,24.69,0.2,35
13.7632444,0.609999999999999,24.69,0.2,35
13.7965222,0.609999999999999,24.69,0.2,35
13.8298333,0.609999999999999,24.69,0.2,35
13.8631555,0.609999999999999,24.69,0.2,35
13.8964777,0.609999999999999,24.69,0.2,35
13.9297888,0.609999999999999,24.69,0.2,35
13.9631222,0.68,24.69,0.2,35
13.9964666,0.58,24.68,0.2,35
14.0297777,0.58,24.68,0.2,35
14.0631555,0.58,24.68,0.2,35
14.0964222,0.58,24.68,0.2,35
14.1297444,0.58,24.68,0.2,35
14.1630777,0.58,24.68,0.2,35
14.1964111,0.58,24.68,0.2,35
14.2297111,0.58,24.68,0.2,35
14.2631,0.58,24.68,0.2,35
14.2963777,0.58,24.68,0.2,35
14.3296777,0.58,24.68,0.2,35
14.3630222,0.68,24.68,0.2,35
14.3963444,0.68,24.68,0.2,35
14.4296666,0.609999999999999,24.68,0.2,35
14.4629888,0.609999999999999,24.68,0.2,35
14.4963222,0.609999999999999,24.68,0.2,35
14.5296444,0.609999999999999,24.68,0.2,35
14.5629555,0.609999999999999,24.68,0.2,35
14.5963888,0.609999999999999,24.68,0.2,35
14.6296111,0.609999999999999,24.68,0.2,35
14.6629333,0.609999999999999,24.68,0.2,35
14.6963333,0.609999999999999,24.68,0.2,35
14.7295888,0.609999999999999,24.68,0.2,33
14.7629222,0.609999999999999,24.68,0.2,33
14.7962666,0.609999999999999,24.68,0.2,33
14.8295777,0.609999999999999,24.68,0.2,33
14.8629444,0.609999999999999,24.68,0.2,33
14.8962333,0.609999999999999,24.68,0.2,33
14.9295444,0.609999999999999,24.68,0.2,33
14.9629222,0.57,24.68,0.2,33
14.9961888,0.57,24.68,0.2,33
15.0295111,0.57,24.68,0.2,33
15.0628555,0.57,24.68,0.2,33
15.0961666,0.57,24.68,0.2,33
15.1294888,0.57,24.68,0.2,33
15.1628222,0.57,24.68,0.2,33
15.1963111,0.57,24.68,0.2,33
15.2294555,0.57,24.68,0.2,33
15.2627888,0.57,24.68,0.2,33
15.2961111,0.57,24.68,0.2,33
15.3294444,0.67,24.68,0.2,33
15.3629111,0.67,24.68,0.2,33
15.3961,0.67,24.68,0.2,33
15.4294222,0.67,24.68,0.2,33
15.4627333,0.67,24.68,0.2,33
15.4960666,0.67,24.68,0.2,33
15.5293888,0.619999999999999,24.68,0.2,33
15.5627111,0.619999999999999,24.68,0.2,33
15.5960666,0.619999999999999,24.68,0.2,33
15.6293555,0.619999999999999,24.68,0.2,33
15.6626888,0.619999999999999,24.68,0.2,33
15.6960111,0.619999999999999,24.68,0.2,33
15.7294,0.619999999999999,24.68,0.2,33
15.7626555,0.619999999999999,24.68,0.2,33
15.7959777,0.609999999999999,24.68,0.2,33
15.8293111,0.609999999999999,24.68,0.2,33
15.8626666,0.609999999999999,24.68,0.2,34
15.8959555,0.609999999999999,24.68,0.2,34
15.9293,0.609999999999999,24.68,0.2,34
15.9626111,0.609999999999999,24.68,0.2,34
15.9959333,0.609999999999999,24.68,0.2,34
16.0292555,0.609999999999999,24.68,0.2,34
16.0626,0.609999999999999,24.68,0.2,34
16.0959111,0.609999999999999,24.68,0.2,34
16.1292333,0.609999999999999,24.68,0.2,34
16.1625444,0.609999999999999,24.68,0.2,34
16.1958777,0.609999999999999,24.68,0.2,34
16.2292222,0.6,24.68,0.2,34
16.2625444,0.609999999999999,24.68,0.2,34
16.2958555,0.609999999999999,24.68,0.2,34
16.3291888,0.68,24.68,0.2,34
16.3625222,0.68,24.68,0.2,34
16.3959333,0.68,24.68,0.2,34
16.4291555,0.68,24.68,0.2,34
16.4624777,0.68,24.68,0.2,34
16.4958222,0.68,24.68,0.2,34
16.5291333,0.68,24.68,0.2,34
16.5624555,0.68,24.68,0.2,34
16.5957777,0.68,24.68,0.2,34
16.6291333,0.608000000000001,24.68,0.2,34
16.6624222,0.68,24.68,0.2,34
16.6957555,0.5,24.68,0.2,34
16.7290777,0.57,24.68,0.2,34
16.7624222,0.57,24.68,0.2,34
16.7957555,0.57,24.68,0.2,34
16.8290555,0.57,24.68,0.2,34
16.8623888,0.57,24.68,0.2,34
16.8957222,0.57,24.68,0.2,34
16.9290333,0.57,24.68,0.2,34
16.9623555,0.6,24.68,0.2,34
16.9956888,0.6,24.68,0.2,34
17.0290222,0.6,24.68,0.2,34
17.0623444,0.57,24.68,0.2,34
17.0956555,0.6,24.68,0.2,34
17.1289777,0.6,24.68,0.2,34
17.1624222,0.6,24.68,0.2,34
17.1956444,0.6,24.68,0.2,34
17.2289555,0.68,24.68,0.2,34
17.2622888,0.68,24.68,0.2,34
17.2956111,0.68,24.68,0.2,34
17.3289555,0.68,24.68,0.2,34
17.3622777,0.68,24.68,0.2,34
17.3956111,0.68,24.68,0.2,34
17.4289111,0.68,24.68,0.2,34
17.4622333,0.68,24.68,0.2,34
17.4955444,0.68,24.68,0.2,34
17.5288777,0.68,24.68,0.2,34
17.5622111,0.68,24.68,0.2,34
17.5955333,0.68,24.68,0.2,34
17.6288444,0.68,24.68,0.2,34
17.6621777,0.68,24.68,0.2,33
17.6955111,0.68,24.68,0.2,33
17.7288222,0.68,24.68,0.2,33
17.7621555,0.68,24.68,0.2,33
17.7954777,0.68,24.68,0.2,33
17.8288111,0.68,24.68,0.2,33
17.8621333,0.68,24.68,0.2,33
17.8954444,0.68,24.68,0.2,33
17.9287777,0.68,24.68,0.2,33
17.9621,0.68,24.68,0.2,33
17.9954222,0.68,24.68,0.2,33
18.0287888,0.68,24.68,0.2,33
18.0620777,0.58,24.68,0.2,33
18.0954,0.58,24.68,0.2,33
18.1287222,0.58,24.68,0.2,33
18.1620555,0.58,24.68,0.2,33
18.1953777,0.58,24.68,0.2,33
18.2287,0.58,24.68,0.2,33
18.2620444,0.58,24.68,0.2,33
18.2953555,0.58,24.68,0.2,33
18.3286888,0.58,24.68,0.2,33
18.362,0.58,24.68,0.2,33
18.3953222,0.58,24.68,0.2,33
18.4286666,0.58,24.68,0.2,33
18.4619777,0.58,24.68,0.2,33
18.4953,0.58,24.68,0.2,33
18.5286333,0.57,24.68,0.2,33
18.5620222,0.57,24.68,0.2,33
18.5952777,0.57,24.68,0.2,33
18.6286222,0.57,24.68,0.2,33
18.6619111,0.57,24.68,0.2,33
18.6952444,0.57,24.68,0.2,33
18.7285777,0.57,24.68,0.2,33
18.7619333,0.57,24.68,0.2,33
18.7952333,0.57,24.68,0.2,33
18.8285555,0.57,24.68,0.2,33
18.8618777,0.57,24.68,0.2,33
18.8952111,0.5,24.68,0.2,33
18.9285222,0.6,24.68,0.2,33
18.9618777,0.6,24.68,0.2,33
18.9952333,0.6,24.68,0.2,33
19.0285,0.608000000000001,24.68,0.2,33
19.0618444,0.608000000000001,24.68,0.2,33
19.0951444,0.608000000000001,24.68,0.2,33
19.1284888,0.68,24.68,0.2,33
19.1618111,0.608000000000001,24.68,0.2,33
19.1951111,0.68,24.68,0.2,33
19.2284444,0.68,24.68,0.2,33
19.2617666,0.68,24.68,0.2,35
19.2951,0.68,24.68,0.2,35
19.3284222,0.68,24.68,0.2,35
19.3617666,0.68,24.68,0.2,35
19.3951333,0.68,24.68,0.2,35
19.4284111,0.68,24.68,0.2,35
19.4617222,0.68,24.68,0.2,35
19.4950555,0.68,24.68,0.2,35
19.5283777,0.68,24.68,0.2,35
19.5617111,0.68,24.68,0.2,35
19.5950444,0.68,24.68,0.2,35
19.6283333,0.68,24.68,0.2,35
19.6617,0.68,24.68,0.2,35
19.6950111,0.68,24.68,0.2,35
19.7284555,0.68,24.68,0.2,35
19.7616444,0.68,24.68,0.2,32
19.7950111,0.68,24.68,0.2,32
19.8284666,0.619999999999999,24.68,0.2,32
19.8616222,0.619999999999999,24.68,0.2,32
19.8949444,0.619999999999999,24.68,0.2,32
19.9282777,0.619999999999999,24.68,0.2,32
19.9616,0.619999999999999,24.68,0.2,32
19.9949333,0.619999999999999,24.68,0.2,32
20.0282555,0.619999999999999,24.68,0.2,32
20.0615666,0.619999999999999,24.68,0.2,32
20.0948888,0.619999999999999,24.68,0.2,32
20.1282444,0.619999999999999,24.68,0.2,32
20.1615777,0.619999999999999,24.68,0.2,32
20.1948777,0.619999999999999,24.68,0.2,32
20.2285,0.619999999999999,24.68,0.2,32
20.2615222,0.59,24.68,0.2,32
20.2948444,0.59,24.68,0.2,32
20.3281777,0.59,24.68,0.2,32
20.3615,0.59,24.68,0.2,32
20.3948222,0.59,24.68,0.2,32
20.4281777,0.59,24.68,0.2,32
20.4614777,0.59,24.68,0.2,32
20.4947888,0.59,24.68,0.2,32
20.5281111,0.59,24.68,0.2,32
20.5614444,0.59,24.68,0.2,32
20.5947666,0.59,24.68,0.2,32
20.6281,0.59,24.68,0.2,32
20.6614222,0.59,24.68,0.2,32
20.6947333,0.59,24.68,0.2,32
20.7280666,0.59,24.68,0.2,32
20.7614666,0.59,24.68,0.2,32
20.7947111,0.59,24.68,0.2,32
20.8280222,0.59,24.68,0.2,34
20.8613666,0.59,24.68,0.2,34
20.8946888,0.59,24.68,0.2,34
20.9280222,0.59,24.68,0.2,34
20.9613555,0.59,24.68,0.2,34
20.9946666,0.59,24.68,0.2,34
21.0279777,0.59,24.68,0.2,34
21.0614222,0.59,24.68,0.2,34
21.0946444,0.59,24.68,0.2,34
21.1279555,0.59,24.68,0.2,34
21.1612888,0.68,24.68,0.2,34
21.1946111,0.608000000000001,24.68,0.2,34
21.2279444,0.608000000000001,24.68,0.2,34
21.2612777,0.608000000000001,24.68,0.2,34
21.2946,0.608000000000001,24.68,0.2,34
21.3279111,0.608000000000001,24.68,0.2,34
21.3614111,0.608000000000001,24.68,0.2,34
21.3945777,0.608000000000001,24.68,0.2,34
21.4278888,0.608000000000001,24.68,0.2,34
21.4612111,0.608000000000001,24.68,0.2,34
21.4945444,0.608000000000001,24.68,0.2,34
21.5278666,0.608000000000001,24.68,0.2,34
21.5611888,0.608000000000001,24.68,0.2,34
21.5945333,0.608000000000001,24.68,0.2,34
21.6278333,0.608000000000001,24.69,0.2,34
21.6611555,0.609999999999999,24.69,0.2,34
21.6944888,0.609999999999999,24.69,0.2,34
21.7278111,0.609999999999999,24.69,0.2,34
21.7611444,0.609999999999999,24.69,0.2,34
21.7944666,0.609999999999999,24.69,0.2,34
21.8278111,0.609999999999999,24.69,0.2,34
21.8611111,0.609999999999999,24.69,0.2,34
21.8944333,0.609999999999999,24.68,0.2,34
21.9277555,0.609999999999999,24.68,0.2,34
21.9610888,0.609999999999999,24.68,0.2,34
21.9944111,0.670999999999999,24.68,0.2,34
22.0277333,0.67,24.68,0.2,34
22.0610777,0.57,24.68,0.2,34
22.0943888,0.57,24.68,0.2,34
22.1277111,0.57,24.68,0.2,34
22.1610444,0.57,24.68,0.2,34
22.1943555,0.57,24.68,0.2,34
22.2276888,0.57,24.68,0.2,34
22.2610111,0.57,24.68,0.2,34
22.2943333,0.57,24.68,0.2,34
22.3276555,0.57,24.68,0.2,34
22.3609888,0.595,24.68,0.2,34
22.3943111,0.595,24.68,0.2,34
22.4276222,0.57,24.68,0.2,34
22.4609555,0.619999999999999,24.68,0.2,34
